job_position,job_link,company_name,company_profile,job_location,job_posting_date
Frontend Developer,https://sa.linkedin.com/jobs/view/frontend-developer-at-mrsool-%D9%85%D8%B1%D8%B3%D9%88%D9%84-3637599260?refId=oWMlJwxaPSNzpWqqQn2ZOQ%3D%3D&trackingId=fTD0%2FRWgAg%2BiTajisx69PQ%3D%3D&position=11&pageNum=3&trk=public_jobs_jserp-result_search-card,MRSOOL | مرسول,https://sa.linkedin.com/company/mrsool-co?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",2023-06-04
Junior Frontend Developer (Remote Internship – IT),https://sa.linkedin.com/jobs/view/junior-frontend-developer-remote-internship-%E2%80%93-it-at-talentkompass-deutschland-3640386384?refId=oWMlJwxaPSNzpWqqQn2ZOQ%3D%3D&trackingId=6WjzgpulJ6dxepDyOts19A%3D%3D&position=12&pageNum=3&trk=public_jobs_jserp-result_search-card,TalentKompass Deutschland,https://www.linkedin.com/company/talentkompass-deutschland?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dammam, Eastern, Saudi Arabia",2023-06-25
Principal Engineer - IOS,https://sa.linkedin.com/jobs/view/principal-engineer-ios-at-mrsool-%D9%85%D8%B1%D8%B3%D9%88%D9%84-3642924789?refId=oWMlJwxaPSNzpWqqQn2ZOQ%3D%3D&trackingId=iTWi9YUJx2iYqmhxWqpHRg%3D%3D&position=13&pageNum=3&trk=public_jobs_jserp-result_search-card,MRSOOL | مرسول,https://sa.linkedin.com/company/mrsool-co?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",2023-06-22
Sailpoint Developer,https://sa.linkedin.com/jobs/view/sailpoint-developer-at-merrin-associates-3645214116?refId=oWMlJwxaPSNzpWqqQn2ZOQ%3D%3D&trackingId=mCn8uOmbWLqslqchYVU9PQ%3D%3D&position=14&pageNum=3&trk=public_jobs_jserp-result_search-card,Merrin & Associates,https://in.linkedin.com/company/merrinassociates?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Saudi Arabia",2023-06-30
Website developer,https://sa.linkedin.com/jobs/view/website-developer-at-arabic-computer-systems-3590316320?refId=oWMlJwxaPSNzpWqqQn2ZOQ%3D%3D&trackingId=IZsz3IWHbODNO3e3Cxc4jw%3D%3D&position=15&pageNum=3&trk=public_jobs_jserp-result_search-card,Arabic Computer Systems,https://sa.linkedin.com/company/arabic-computer-systems?trk=public_jobs_jserp-result_job-search-card-subtitle,"Al Kharj, Riyadh, Saudi Arabia",2023-04-03
Field Software Engineer - EMEA (Remote) - Entry Level,https://sa.linkedin.com/jobs/view/field-software-engineer-emea-remote-entry-level-at-canonical-3642868611?refId=oWMlJwxaPSNzpWqqQn2ZOQ%3D%3D&trackingId=UWHkNnYk%2FBMEwjsB%2BXifrA%3D%3D&position=16&pageNum=3&trk=public_jobs_jserp-result_search-card,Canonical,https://uk.linkedin.com/company/canonical?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",2023-06-23
Junior Frontend Developer (Remote Internship – IT),https://sa.linkedin.com/jobs/view/junior-frontend-developer-remote-internship-%E2%80%93-it-at-talentkompass-deutschland-3640382914?refId=oWMlJwxaPSNzpWqqQn2ZOQ%3D%3D&trackingId=bkKSGsDtoSc01LtOkQJ8ug%3D%3D&position=17&pageNum=3&trk=public_jobs_jserp-result_search-card,TalentKompass Deutschland,https://www.linkedin.com/company/talentkompass-deutschland?trk=public_jobs_jserp-result_job-search-card-subtitle,Najran Region,2023-06-25
Data engineer,https://sa.linkedin.com/jobs/view/data-engineer-at-arabic-computer-systems-3590313780?refId=oWMlJwxaPSNzpWqqQn2ZOQ%3D%3D&trackingId=sPK9AFWdh24PMuj4ZUw7BA%3D%3D&position=18&pageNum=3&trk=public_jobs_jserp-result_search-card,Arabic Computer Systems,https://sa.linkedin.com/company/arabic-computer-systems?trk=public_jobs_jserp-result_job-search-card-subtitle,"Al Kharj, Riyadh, Saudi Arabia",2023-04-03
DevOps Engineer,https://sa.linkedin.com/jobs/view/devops-engineer-at-ptway-3628684896?refId=oWMlJwxaPSNzpWqqQn2ZOQ%3D%3D&trackingId=jtOY%2FpPKlCYJ0Ap1HQOqNg%3D%3D&position=19&pageNum=3&trk=public_jobs_jserp-result_search-card,Ptway,https://sa.linkedin.com/company/ptwayy?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",2023-06-06
Junior Frontend Developer (Remote Internship – IT),https://sa.linkedin.com/jobs/view/junior-frontend-developer-remote-internship-%E2%80%93-it-at-talentkompass-deutschland-3640384527?refId=oWMlJwxaPSNzpWqqQn2ZOQ%3D%3D&trackingId=GYKlVLICYn78c04Gotu6zw%3D%3D&position=20&pageNum=3&trk=public_jobs_jserp-result_search-card,TalentKompass Deutschland,https://www.linkedin.com/company/talentkompass-deutschland?trk=public_jobs_jserp-result_job-search-card-subtitle,"Medina, Al Madinah, Saudi Arabia",2023-06-25
Junior Java Developer (Remote Internship – IT),https://sa.linkedin.com/jobs/view/junior-java-developer-remote-internship-%E2%80%93-it-at-talentkompass-deutschland-3640384643?refId=oWMlJwxaPSNzpWqqQn2ZOQ%3D%3D&trackingId=HZmzEwP6UfTKfQeWIUR14g%3D%3D&position=21&pageNum=3&trk=public_jobs_jserp-result_search-card,TalentKompass Deutschland,https://www.linkedin.com/company/talentkompass-deutschland?trk=public_jobs_jserp-result_job-search-card-subtitle,"Medina, Al Madinah, Saudi Arabia",2023-06-25
Software Engineer,https://sa.linkedin.com/jobs/view/software-engineer-at-s-a-marketing-agency-3635921159?refId=oWMlJwxaPSNzpWqqQn2ZOQ%3D%3D&trackingId=15dpguc22u7IQRtckuu79w%3D%3D&position=22&pageNum=3&trk=public_jobs_jserp-result_search-card,S&A Marketing Agency,https://www.linkedin.com/company/s-a-marketing-agency?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",2023-06-14
Senior Software Testing Engineer - KSA,https://sa.linkedin.com/jobs/view/senior-software-testing-engineer-ksa-at-foodics-3590336107?refId=oWMlJwxaPSNzpWqqQn2ZOQ%3D%3D&trackingId=3eAPDuqq3EE6I3kEQwk9Rg%3D%3D&position=23&pageNum=3&trk=public_jobs_jserp-result_search-card,Foodics,https://sa.linkedin.com/company/foodics?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",2023-04-03
Data Engineer,https://sa.linkedin.com/jobs/view/data-engineer-at-arabic-computer-systems-3590326030?refId=oWMlJwxaPSNzpWqqQn2ZOQ%3D%3D&trackingId=7vFe5NB39gKfGvS7%2BGRBIg%3D%3D&position=24&pageNum=3&trk=public_jobs_jserp-result_search-card,Arabic Computer Systems,https://sa.linkedin.com/company/arabic-computer-systems?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",2023-04-03
Junior Java Developer (Remote Internship – IT),https://sa.linkedin.com/jobs/view/junior-java-developer-remote-internship-%E2%80%93-it-at-talentkompass-deutschland-3640386576?refId=oWMlJwxaPSNzpWqqQn2ZOQ%3D%3D&trackingId=CPRfe5rAko12hKbC2Mx0VA%3D%3D&position=25&pageNum=3&trk=public_jobs_jserp-result_search-card,TalentKompass Deutschland,https://www.linkedin.com/company/talentkompass-deutschland?trk=public_jobs_jserp-result_job-search-card-subtitle,Makkah Region,2023-06-25
Odoo Developer,https://sa.linkedin.com/jobs/view/odoo-developer-at-arbete-careers-3637192577?refId=IxtDOpdo5ja4sYeQf8L6%2FQ%3D%3D&trackingId=kx7GL2Hxz0nUPyQYnu7GUQ%3D%3D&position=1&pageNum=4&trk=public_jobs_jserp-result_search-card,Arbete Careers,https://sa.linkedin.com/company/arbete-careers?trk=public_jobs_jserp-result_job-search-card-subtitle,"Jiddah, Makkah, Saudi Arabia",2023-06-17
Data Centre Engineer (On Demand model),https://sa.linkedin.com/jobs/view/data-centre-engineer-on-demand-model-at-derisk-technologies-3630565712?refId=IxtDOpdo5ja4sYeQf8L6%2FQ%3D%3D&trackingId=tsJNRuxYij7ZKw6UKkj1CA%3D%3D&position=2&pageNum=4&trk=public_jobs_jserp-result_search-card,DeRisk Technologies,https://de.linkedin.com/company/derisktechnologies?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dammam, Eastern, Saudi Arabia",2023-06-07
Data Centre Engineer (On Demand model),https://sa.linkedin.com/jobs/view/data-centre-engineer-on-demand-model-at-derisk-technologies-3630571085?refId=IxtDOpdo5ja4sYeQf8L6%2FQ%3D%3D&trackingId=aiJ9gZB0onSjZA74WtJ5HQ%3D%3D&position=3&pageNum=4&trk=public_jobs_jserp-result_search-card,DeRisk Technologies,https://de.linkedin.com/company/derisktechnologies?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",2023-06-07
Senior Software Engineer (Saudi nationals),https://sa.linkedin.com/jobs/view/senior-software-engineer-saudi-nationals-at-hungerstation-%D9%87%D9%86%D9%82%D8%B1%D8%B3%D8%AA%D9%8A%D8%B4%D9%86-3573651839?refId=IxtDOpdo5ja4sYeQf8L6%2FQ%3D%3D&trackingId=Sbh38dZc%2BBhiE729GRmFBg%3D%3D&position=4&pageNum=4&trk=public_jobs_jserp-result_search-card,HungerStation | هنقرستيشن,https://sa.linkedin.com/company/hungerstation-com?trk=public_jobs_jserp-result_job-search-card-subtitle,"King Abdulaziz, Riyadh, Saudi Arabia",2023-06-20
Junior Frontend Developer (Remote Internship – IT),https://sa.linkedin.com/jobs/view/junior-frontend-developer-remote-internship-%E2%80%93-it-at-talentkompass-deutschland-3640384616?refId=IxtDOpdo5ja4sYeQf8L6%2FQ%3D%3D&trackingId=glKmZ9kP%2Fq4OQe0DivcOug%3D%3D&position=5&pageNum=4&trk=public_jobs_jserp-result_search-card,TalentKompass Deutschland,https://www.linkedin.com/company/talentkompass-deutschland?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sultanah, Riyadh, Saudi Arabia",2023-06-25
Junior Java Developer (Remote Internship – IT),https://sa.linkedin.com/jobs/view/junior-java-developer-remote-internship-%E2%80%93-it-at-talentkompass-deutschland-3640382995?refId=IxtDOpdo5ja4sYeQf8L6%2FQ%3D%3D&trackingId=wPZPvYi8e1MrNV4%2FYbeo0w%3D%3D&position=6&pageNum=4&trk=public_jobs_jserp-result_search-card,TalentKompass Deutschland,https://www.linkedin.com/company/talentkompass-deutschland?trk=public_jobs_jserp-result_job-search-card-subtitle,"Jiddah, Makkah, Saudi Arabia",2023-06-25
Junior Frontend Developer (Remote Internship – IT),https://sa.linkedin.com/jobs/view/junior-frontend-developer-remote-internship-%E2%80%93-it-at-talentkompass-deutschland-3640385486?refId=IxtDOpdo5ja4sYeQf8L6%2FQ%3D%3D&trackingId=3xOCns1eSLw7UIFvofwnzg%3D%3D&position=7&pageNum=4&trk=public_jobs_jserp-result_search-card,TalentKompass Deutschland,https://www.linkedin.com/company/talentkompass-deutschland?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",2023-06-25
Junior Java Developer (Remote Internship – IT),https://sa.linkedin.com/jobs/view/junior-java-developer-remote-internship-%E2%80%93-it-at-talentkompass-deutschland-3640386614?refId=IxtDOpdo5ja4sYeQf8L6%2FQ%3D%3D&trackingId=pp%2FR99zYG8YhQQfuTK5MwQ%3D%3D&position=8&pageNum=4&trk=public_jobs_jserp-result_search-card,TalentKompass Deutschland,https://www.linkedin.com/company/talentkompass-deutschland?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",2023-06-25
Junior .Net integration Engineer,https://sa.linkedin.com/jobs/view/junior-net-integration-engineer-at-tools-solutions-3595253037?refId=IxtDOpdo5ja4sYeQf8L6%2FQ%3D%3D&trackingId=eFYr6QSneeOv2JQt9VLq%2Bg%3D%3D&position=9&pageNum=4&trk=public_jobs_jserp-result_search-card,Tools & Solutions,https://sa.linkedin.com/company/tools-&-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",2023-05-02
Junior Java Developer (Remote Internship – IT),https://sa.linkedin.com/jobs/view/junior-java-developer-remote-internship-%E2%80%93-it-at-talentkompass-deutschland-3640383833?refId=IxtDOpdo5ja4sYeQf8L6%2FQ%3D%3D&trackingId=VG%2F7z24H6FCmtAtDG1Vp2A%3D%3D&position=10&pageNum=4&trk=public_jobs_jserp-result_search-card,TalentKompass Deutschland,https://www.linkedin.com/company/talentkompass-deutschland?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sultanah, Riyadh, Saudi Arabia",2023-06-25
Junior Frontend Developer (Remote Internship – IT),https://sa.linkedin.com/jobs/view/junior-frontend-developer-remote-internship-%E2%80%93-it-at-talentkompass-deutschland-3640383587?refId=IxtDOpdo5ja4sYeQf8L6%2FQ%3D%3D&trackingId=LZcbHRKIHGGQC5xtmN0J5g%3D%3D&position=11&pageNum=4&trk=public_jobs_jserp-result_search-card,TalentKompass Deutschland,https://www.linkedin.com/company/talentkompass-deutschland?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dhahran, Saudi Arabia",2023-06-25
Junior Frontend Developer (Remote Internship – IT),https://sa.linkedin.com/jobs/view/junior-frontend-developer-remote-internship-%E2%80%93-it-at-talentkompass-deutschland-3640386384?refId=IxtDOpdo5ja4sYeQf8L6%2FQ%3D%3D&trackingId=ToXgve1tFfubGaVsypNOzw%3D%3D&position=12&pageNum=4&trk=public_jobs_jserp-result_search-card,TalentKompass Deutschland,https://www.linkedin.com/company/talentkompass-deutschland?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dammam, Eastern, Saudi Arabia",2023-06-25
Junior Java Developer (Remote Internship – IT),https://sa.linkedin.com/jobs/view/junior-java-developer-remote-internship-%E2%80%93-it-at-talentkompass-deutschland-3640383786?refId=IxtDOpdo5ja4sYeQf8L6%2FQ%3D%3D&trackingId=oUjC%2FZDPCqaigwd0P50oVA%3D%3D&position=13&pageNum=4&trk=public_jobs_jserp-result_search-card,TalentKompass Deutschland,https://www.linkedin.com/company/talentkompass-deutschland?trk=public_jobs_jserp-result_job-search-card-subtitle,Najran Region,2023-06-25
Junior Java Developer (Remote Internship – IT),https://sa.linkedin.com/jobs/view/junior-java-developer-remote-internship-%E2%80%93-it-at-talentkompass-deutschland-3640373300?refId=IxtDOpdo5ja4sYeQf8L6%2FQ%3D%3D&trackingId=Anu82%2F4Vw6UcOhaoAGBjvg%3D%3D&position=14&pageNum=4&trk=public_jobs_jserp-result_search-card,TalentKompass Deutschland,https://www.linkedin.com/company/talentkompass-deutschland?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dammam, Eastern, Saudi Arabia",2023-06-24
"Software Engineer - SDAccess, ACI and SD-WAN",https://sa.linkedin.com/jobs/view/software-engineer-sdaccess-aci-and-sd-wan-at-kingston-stanley-3637033603?refId=IxtDOpdo5ja4sYeQf8L6%2FQ%3D%3D&trackingId=8k5LbOCjf8btKHG2pmi1MA%3D%3D&position=15&pageNum=4&trk=public_jobs_jserp-result_search-card,Kingston Stanley,https://ae.linkedin.com/company/kingston-stanley?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",2023-06-21
Senior Software Engineer,https://sa.linkedin.com/jobs/view/senior-software-engineer-at-mozn-3635239268?refId=IxtDOpdo5ja4sYeQf8L6%2FQ%3D%3D&trackingId=XLBMrLaWWPLVYZSUIygTNA%3D%3D&position=16&pageNum=4&trk=public_jobs_jserp-result_search-card,Mozn,https://sa.linkedin.com/company/mozn?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",2023-05-19
Software Engineer - App Stores Backend (Remote),https://sa.linkedin.com/jobs/view/software-engineer-app-stores-backend-remote-at-canonical-3651131490?refId=IxtDOpdo5ja4sYeQf8L6%2FQ%3D%3D&trackingId=tj9zYPUUzomNpFMP%2F1regg%3D%3D&position=17&pageNum=4&trk=public_jobs_jserp-result_search-card,Canonical,https://uk.linkedin.com/company/canonical?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Riyadh, Saudi Arabia",2023-06-22
Java Microservices Developer,https://sa.linkedin.com/jobs/view/java-microservices-developer-at-ltimindtree-3638411726?refId=IxtDOpdo5ja4sYeQf8L6%2FQ%3D%3D&trackingId=rhowZ06QGIc%2BnxqrWy0BJg%3D%3D&position=18&pageNum=4&trk=public_jobs_jserp-result_search-card,LTIMindtree,https://in.linkedin.com/company/ltimindtree?trk=public_jobs_jserp-result_job-search-card-subtitle,"Riyadh, Saudi Arabia",2023-06-19
Documentum Developer,https://sa.linkedin.com/jobs/view/documentum-developer-at-jobskey-search-and-selection-3593302377?refId=IxtDOpdo5ja4sYeQf8L6%2FQ%3D%3D&trackingId=Fi%2BsQQUjWY%2FDRxWLvg%2F4%2Bw%3D%3D&position=19&pageNum=4&trk=public_jobs_jserp-result_search-card,Jobskey Search and Selection,https://sa.linkedin.com/company/jobskey-consultancy?trk=public_jobs_jserp-result_job-search-card-subtitle,"Jubail, Eastern, Saudi Arabia",2023-04-04
,https://sa.linkedin.com/jobs/view/hiring-for-testing-engineer-at-niharika-enterprises-3636051576?refId=IxtDOpdo5ja4sYeQf8L6%2FQ%3D%3D&trackingId=FzfAkrSKtkdSHmET7YK6Ug%3D%3D&position=20&pageNum=4&trk=public_jobs_jserp-result_search-card,Niharika Enterprises,,Saudi Arabia,2023-06-16
On-Site OEM Software Developer,https://sa.linkedin.com/jobs/view/on-site-oem-software-developer-at-jobskey-search-and-selection-3559554062?refId=IxtDOpdo5ja4sYeQf8L6%2FQ%3D%3D&trackingId=blYT6c7sXXgVUpntzxBHhg%3D%3D&position=21&pageNum=4&trk=public_jobs_jserp-result_search-card,Jobskey Search and Selection,https://sa.linkedin.com/company/jobskey-consultancy?trk=public_jobs_jserp-result_job-search-card-subtitle,"Jubail, Eastern, Saudi Arabia",2023-03-12
OT Assessment Engineer,https://sa.linkedin.com/jobs/view/ot-assessment-engineer-at-raytheon-3641204554?refId=IxtDOpdo5ja4sYeQf8L6%2FQ%3D%3D&trackingId=zloshEDS6ZYaeqaB%2FjGQ3g%3D%3D&position=22&pageNum=4&trk=public_jobs_jserp-result_search-card,Raytheon,https://www.linkedin.com/company/raytheon?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dhahran, Eastern, Saudi Arabia",2023-05-26
Junior Java Developer (Remote Internship – IT),https://sa.linkedin.com/jobs/view/junior-java-developer-remote-internship-%E2%80%93-it-at-talentkompass-deutschland-3640385611?refId=IxtDOpdo5ja4sYeQf8L6%2FQ%3D%3D&trackingId=jzlogLXA0J96D6kgONwTLA%3D%3D&position=23&pageNum=4&trk=public_jobs_jserp-result_search-card,TalentKompass Deutschland,https://www.linkedin.com/company/talentkompass-deutschland?trk=public_jobs_jserp-result_job-search-card-subtitle,Tabuk Region,2023-06-25
Field Software Engineer - EMEA,https://sa.linkedin.com/jobs/view/field-software-engineer-emea-at-canonical-3645482753?refId=IxtDOpdo5ja4sYeQf8L6%2FQ%3D%3D&trackingId=b%2FIUk%2FFT0y6YW9vG2zj5dQ%3D%3D&position=24&pageNum=4&trk=public_jobs_jserp-result_search-card,Canonical,https://uk.linkedin.com/company/canonical?trk=public_jobs_jserp-result_job-search-card-subtitle,"Jiddah, Makkah, Saudi Arabia",2023-06-16
3D/VR/AR/Game Developer,https://sa.linkedin.com/jobs/view/3d-vr-ar-game-developer-at-energy-jobline-3629323213?refId=IxtDOpdo5ja4sYeQf8L6%2FQ%3D%3D&trackingId=r%2BOzt9Xd3Mjg2%2FEXcJaFew%3D%3D&position=25&pageNum=4&trk=public_jobs_jserp-result_search-card,Energy Jobline,https://uk.linkedin.com/company/energy-jobline?trk=public_jobs_jserp-result_job-search-card-subtitle,Makkah Region,2023-06-07
,https://ae.linkedin.com/jobs/view/data-scientist-job-recruitment-at-garima-interprises-3645600593?refId=tqXQsmjCkVa1NOXSpBawEw%3D%3D&trackingId=fEB94SviOo2qpW05BMu%2BTA%3D%3D&position=1&pageNum=1&trk=public_jobs_jserp-result_search-card,Garima Interprises,,"Dubai, Dubai, United Arab Emirates",2023-06-02
Senior Data Scientist - Natural Language Processing (NLP),https://ae.linkedin.com/jobs/view/senior-data-scientist-natural-language-processing-nlp-at-xa-group-3596881357?refId=tqXQsmjCkVa1NOXSpBawEw%3D%3D&trackingId=vYirIRCII0RArJc6va%2FqKA%3D%3D&position=2&pageNum=1&trk=public_jobs_jserp-result_search-card,XA Group,https://ae.linkedin.com/company/xagroup?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dubai, Dubai, United Arab Emirates",2023-05-08
Data Engineer,https://ae.linkedin.com/jobs/view/data-engineer-at-avrioc-technologies-3638800621?refId=tqXQsmjCkVa1NOXSpBawEw%3D%3D&trackingId=iZNWzPGwhtvcTzkcTYjGww%3D%3D&position=3&pageNum=1&trk=public_jobs_jserp-result_search-card,Avrioc Technologies,https://ae.linkedin.com/company/avrioctech?trk=public_jobs_jserp-result_job-search-card-subtitle,"Abu Dhabi, Abu Dhabi Emirate, United Arab Emirates",2023-06-22
Artificial Intelligence Specialist,https://ae.linkedin.com/jobs/view/artificial-intelligence-specialist-at-arthur-lawrence-3619142293?refId=tqXQsmjCkVa1NOXSpBawEw%3D%3D&trackingId=TUosAyBLlIczT5KkO6rNrA%3D%3D&position=4&pageNum=1&trk=public_jobs_jserp-result_search-card,Arthur Lawrence,https://www.linkedin.com/company/arthur-lawrence?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dubai, Dubai, United Arab Emirates",2023-05-26
D&I Data Scientist,https://ae.linkedin.com/jobs/view/d-i-data-scientist-at-energy-jobline-3629323978?refId=tqXQsmjCkVa1NOXSpBawEw%3D%3D&trackingId=07rQ1O9lm861N%2F%2FDb%2B1YKQ%3D%3D&position=5&pageNum=1&trk=public_jobs_jserp-result_search-card,Energy Jobline,https://uk.linkedin.com/company/energy-jobline?trk=public_jobs_jserp-result_job-search-card-subtitle,"Abu Dhabi, Abu Dhabi Emirate, United Arab Emirates",2023-06-07
Data Scientist - emaratech,https://ae.linkedin.com/jobs/view/data-scientist-emaratech-at-talent-pal-3651834256?refId=tqXQsmjCkVa1NOXSpBawEw%3D%3D&trackingId=ylrONGeNv913SmpOK2NNEA%3D%3D&position=6&pageNum=1&trk=public_jobs_jserp-result_search-card,Talent Pal,https://www.linkedin.com/company/talent-pal?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dubai, Dubai, United Arab Emirates",2023-06-30
Researcher - Computer Vision,https://ae.linkedin.com/jobs/view/researcher-computer-vision-at-technology-innovation-institute-3605571460?refId=tqXQsmjCkVa1NOXSpBawEw%3D%3D&trackingId=USFJpIJAyz3xzgi1qfo3Nw%3D%3D&position=7&pageNum=1&trk=public_jobs_jserp-result_search-card,Technology Innovation Institute,https://ae.linkedin.com/company/tiiuae?trk=public_jobs_jserp-result_job-search-card-subtitle,"Abu Dhabi Emirate, United Arab Emirates",2023-06-13
